tournament_year,player1_name,player2_name,weight
all_time,Lim P.,Lauby D. Sr.,3
all_time,Lim P.,Latif Sapup M.,3
all_time,Bristow E.,Raw S.,3
all_time,Bristow E.,Evison P.,3
all_time,Bristow E.,Taylor P.,3
all_time,Bristow E.,Warriner-Little A.,3
all_time,Bristow E.,Mawson G.,3
all_time,Bristow E.,Gardner R.,3
all_time,Bristow E.,Downs S.,3
all_time,Gardner R.,Brown S.,3
all_time,Gardner R.,Umberger J.,3
all_time,Gardner R.,Lazarenko C.,3
all_time,Priestley D.,Ferrell J.,3
all_time,Priestley D.,Deller K.,7
all_time,Priestley D.,Manley P.,3
all_time,Priestley D.,Bristow E.,4
all_time,Priestley D.,Raw S.,3
all_time,Priestley D.,Brown S.,3
all_time,Priestley D.,Gardner R.,4
all_time,Priestley D.,Wilson J.,4
all_time,Priestley D.,Lowe J.,3
all_time,Priestley D.,Taylor P.,7
all_time,Priestley D.,Evison P.,3
all_time,Priestley D.,Kirby T.,3
all_time,Priestley D.,Stoddart G.,3
all_time,Priestley D.,Sams L.,3
all_time,Priestley D.,Buckle R.,3
all_time,Priestley D.,Askew D.,3
all_time,Priestley D.,Chapman M.,3
all_time,Priestley D.,Burgess S.,3
all_time,Priestley D.,Harvey J.,3
all_time,Priestley D.,Roncero B.,3
all_time,Priestley D.,Roith B.,3
all_time,Priestley D.,McDine K.,3
all_time,Priestley D.,Magowan J.,4
all_time,Priestley D.,French W.,3
all_time,Priestley D.,Maish S.,3
all_time,Priestley D.,Hamilton A.,3
all_time,Priestley D.,Laursen P.,3
all_time,Priestley D.,Schenk J.,3
all_time,Priestley D.,Lewis A.,3
all_time,Raw S.,Stoddart G.,3
all_time,Raw S.,Mawson G.,3
all_time,Raw S.,Evison P.,3
all_time,Raw S.,Cummings S.,3
all_time,Harding R.,Robinson M.,3
all_time,Verrier G.,Harvey J.,3
all_time,Verrier G.,Mason C.,3
all_time,Verrier G.,Anderson B.,3
all_time,Verrier G.,Downs S.,3
all_time,Part J.,Dudbridge M.,4
all_time,Part J.,Convery G.,3
all_time,Part J.,Lazarenko C.,3
all_time,Part J.,Taylor P.,3
all_time,Part J.,Beaton S.,3
all_time,Part J.,Manning M.,3
all_time,Part J.,Warriner-Little A.,3
all_time,Part J.,Smith D.,3
all_time,Part J.,Lloyd C.,3
all_time,Part J.,Bunyard J.,3
all_time,Part J.,Laursen P.,3
all_time,Part J.,Shepherd K.,3
all_time,Part J.,Greebe T.,3
all_time,Part J.,Davis B.,3
all_time,Part J.,Wade J.,7
all_time,Part J.,Suljovic M.,3
all_time,Part J.,Losper C.,3
all_time,Part J.,Green A.,3
all_time,Part J.,Mason C.,3
all_time,Part J.,Liu C. A.,3
all_time,Part J.,Brown K.,3
all_time,Part J.,Michels M.,3
all_time,Part J.,Cullen J.,3
all_time,Part J.,Painter K.,3
all_time,Part J.,Henderson J.,3
all_time,Butler L.,Harvey J.,3
all_time,Butler L.,Justice N.,3
all_time,Butler L.,Deller K.,3
all_time,Butler L.,Kirby T.,3
all_time,Mason C.,Clark J.,3
all_time,Mason C.,Part J.,7
all_time,Mason C.,Magowan J.,3
all_time,Mason C.,Brown S.,3
all_time,Mason C.,Atwood W.,3
all_time,Mason C.,Hine S.,3
all_time,Justice N.,Burgess S.,3
all_time,Justice N.,Allsopp D.,3
all_time,Wilson J.,Kurz N.,3
all_time,Wilson J.,O'Connor W.,3
all_time,Wilson J.,Ratajski K.,3
all_time,Watkins J.,Harvey J.,3
all_time,Kelly D.,Verrier G.,3
all_time,Burrows K.,Umberger J.,3
all_time,player1_name,player2_name,9
all_time,Dudbridge M.,Taylor P.,3
all_time,Dudbridge M.,Burnett R.,3
all_time,Dudbridge M.,Roy A.,3
all_time,Dudbridge M.,Welge A.,3
all_time,Dudbridge M.,Fullwell N.,3
all_time,Dudbridge M.,Hine S.,3
all_time,Dudbridge M.,Hamilton A.,3
all_time,Dudbridge M.,Kuczynski J.,3
all_time,Dudbridge M.,Tabern A.,3
all_time,Dudbridge M.,Young D.,3
all_time,Dudbridge M.,Chisnall D.,3
all_time,Mardle W.,Dudbridge M.,3
all_time,Mardle W.,Williams P.,3
all_time,Mardle W.,Walsh M.,3
all_time,Mardle W.,Whatley S.,3
all_time,Mardle W.,Maish S.,3
all_time,Mardle W.,Carver R.,7
all_time,Mardle W.,Artut J.,3
all_time,Mardle W.,Stompe C.,3
all_time,Mardle W.,Thornton R.,3
all_time,Mardle W.,Fatum D.,3
all_time,Mardle W.,Shepherd K.,3
all_time,Mardle W.,Caven J.,3
all_time,Mardle W.,Caves A.,3
all_time,Mardle W.,Warriner-Little A.,3
all_time,Mardle W.,Part J.,3
all_time,Mardle W.,Clarys E.,3
all_time,Mardle W.,Roach B.,3
all_time,Hamilton A.,Thornton R.,3
all_time,Hamilton A.,Smith D.,3
all_time,Hamilton A.,Beaton S.,3
all_time,Hamilton A.,Kijamet O.,3
all_time,Hamilton A.,Klaasen J.,3
all_time,Hamilton A.,Ayres T.,3
all_time,Hamilton A.,Barnard M.,3
all_time,Hamilton A.,Roy A.,3
all_time,Hamilton A.,Kwadijk L.,3
all_time,Hamilton A.,Welding G.,3
all_time,Hamilton A.,Murnan J.,3
all_time,Hamilton A.,Anderson K.,3
all_time,Hamilton A.,Richardson D.,3
all_time,Hamilton A.,Burnett R.,4
all_time,Hamilton A.,Barbero J.,3
all_time,Hamilton A.,Jenkins T.,3
all_time,Hamilton A.,Richardson J.,3
all_time,Hamilton A.,Lewis A.,3
all_time,Hamilton A.,Whitlock S.,3
all_time,Hamilton A.,Huybrechts K.,3
all_time,Hamilton A.,Alcinas T.,3
all_time,Hamilton A.,Kurz N.,3
all_time,Lloyd C.,Mardle W.,4
all_time,Lloyd C.,Mason C.,4
all_time,Lloyd C.,Verwey J.,3
all_time,Lloyd C.,Evison P.,3
all_time,Lloyd C.,Anderson B.,7
all_time,Lloyd C.,Manley P.,3
all_time,Lloyd C.,Burnett R.,3
all_time,Lloyd C.,Hylton M.,3
all_time,Lloyd C.,Welge A.,3
all_time,Lloyd C.,Ovens D.,3
all_time,Lloyd C.,Klaasen J.,3
all_time,Lloyd C.,Van der Rassel J.,3
all_time,Lloyd C.,van Barneveld R.,3
all_time,Lloyd C.,Seyler T.,3
all_time,Lloyd C.,Welding G.,3
all_time,Lloyd C.,Young D.,4
all_time,Lloyd C.,Rand S.,3
all_time,Ovens D.,Dudbridge M.,3
all_time,Ovens D.,Holden M.,3
all_time,Ovens D.,Roy A.,4
all_time,Ovens D.,Smith D.,3
all_time,Ovens D.,Burnett R.,3
all_time,Ovens D.,Jenkins A.,3
all_time,Ovens D.,Artut J.,3
all_time,Ovens D.,Van der Rassel J.,3
all_time,Ovens D.,Maish S.,3
all_time,Ovens D.,Monk C.,3
all_time,Ovens D.,Tabern A.,3
all_time,Ovens D.,Smith S.,3
all_time,Ovens D.,Alker S.,3
all_time,Ovens D.,Wylie G.,3
all_time,Ovens D.,Hopp M.,3
all_time,Ovens D.,Munch K.,3
all_time,Painter K.,Jenkins A.,3
all_time,Painter K.,Jones W.,3
all_time,Painter K.,Dudbridge M.,7
all_time,Painter K.,Williams P.,3
all_time,Painter K.,Part J.,7
all_time,Painter K.,Burnett R.,3
all_time,Painter K.,Harding R.,3
all_time,Painter K.,Dolan B.,3
all_time,Painter K.,Van der Voort V.,3
all_time,Painter K.,Suljovic M.,3
all_time,Painter K.,Clark M.,3
all_time,Painter K.,Lewis A.,3
all_time,Painter K.,Mason C.,3
all_time,Painter K.,Mawson G.,3
all_time,Painter K.,Osborne C.,3
all_time,Painter K.,Newton W.,3
all_time,Painter K.,Newton D.,3
all_time,Painter K.,Viljanen K.,3
all_time,Painter K.,Koltsov B.,3
all_time,Painter K.,Nicholson P.,3
all_time,Painter K.,Seyler T.,3
all_time,Painter K.,Baxter R.,3
all_time,Painter K.,Chen N. L.,3
all_time,Painter K.,Monk A.,3
all_time,Baxter R.,Anderson B.,3
all_time,Baxter R.,Jenkins T.,3
all_time,Baxter R.,Painter K.,5
all_time,Baxter R.,Clarys E.,3
all_time,Baxter R.,Manning M.,3
all_time,Baxter R.,Manley P.,3
all_time,Baxter R.,Webster M.,3
all_time,Baxter R.,Scholten R.,3
all_time,Baxter R.,Lloyd C.,3
all_time,Baxter R.,Anderson G.,3
all_time,Baxter R.,Muramatsu H.,3
all_time,Baxter R.,Ovens D.,3
all_time,Baxter R.,Kantele M.,3
all_time,Baxter R.,Dudbridge M.,3
all_time,Baxter R.,Olson D.,3
all_time,Baxter R.,Gray A.,3
all_time,Baxter R.,Carver R.,3
all_time,Baxter R.,Gurney D.,3
all_time,Baxter R.,Evans R.,3
all_time,Baxter R.,Priestley D.,3
all_time,Baxter R.,Farmer S.,3
all_time,Jenkins A.,Evison P.,3
all_time,Jenkins A.,Anderson B.,3
all_time,Jenkins A.,Mason C.,3
all_time,Jenkins A.,Stompe C.,3
all_time,Jenkins A.,Tabern A.,3
all_time,Jenkins A.,Navratil M.,3
all_time,Jenkins A.,Osborne C.,3
all_time,Jenkins A.,Smith A.,3
all_time,Jenkins A.,Davis B.,3
all_time,Jenkins A.,Jones W.,3
all_time,Jenkins A.,Bulen P.,3
all_time,Schenk J.,Hamilton A.,3
all_time,Jenkins T.,Anderson G.,3
all_time,Jenkins T.,Walsh M.,3
all_time,Jenkins T.,Brown S.,7
all_time,Jenkins T.,Cullen J.,7
all_time,Jenkins T.,Whitlock S.,3
all_time,Jenkins T.,Young D.,7
all_time,Jenkins T.,Nicholson P.,3
all_time,Jenkins T.,Smith D.,3
all_time,Jenkins T.,Shepherd K.,3
all_time,Jenkins T.,Hamilton A.,4
all_time,Jenkins T.,Wade J.,3
all_time,Jenkins T.,Beaton S.,3
all_time,Jenkins T.,Lawrence M.,3
all_time,Jenkins T.,Mann J.,3
all_time,Jenkins T.,Payne J.,3
all_time,Jenkins T.,Webster M.,3
all_time,Jenkins T.,Ryder L.,3
all_time,Jenkins T.,Weber J.,3
all_time,Jenkins T.,Laursen P.,3
all_time,Jenkins T.,Part J.,3
all_time,Jenkins T.,Stompe C.,3
all_time,Beaton S.,Hamilton A.,3
all_time,Beaton S.,Dudbridge M.,3
all_time,Beaton S.,Anderson B.,3
all_time,Beaton S.,Hylton M.,3
all_time,Beaton S.,Rodriguez C.,3
all_time,Beaton S.,Evans S.,3
all_time,Beaton S.,Convery G.,3
all_time,Beaton S.,Van der Rassel J.,3
all_time,Beaton S.,Petersen D.,4
all_time,Beaton S.,Kokiri K.,3
all_time,Beaton S.,Anderson K.,8
all_time,Beaton S.,Caris M.,3
all_time,Beaton S.,Sherrock F.,3
all_time,Beaton S.,Portela D.,3
all_time,Beaton S.,Labanauskas D.,3
all_time,Beaton S.,Dobey C.,3
all_time,Beaton S.,O'Connor W.,3
all_time,Scholten R.,Ovens D.,3
all_time,Scholten R.,Harvey J.,3
all_time,Scholten R.,Sams L.,3
all_time,Scholten R.,Warriner-Little A.,3
all_time,Scholten R.,Askew D.,3
all_time,Scholten R.,Burgess S.,3
all_time,Scholten R.,Lazarenko C.,4
all_time,Scholten R.,Harrington R.,3
all_time,Scholten R.,Viinikka V.,3
all_time,Scholten R.,Hine S.,3
all_time,Scholten R.,Rodriguez C.,3
all_time,Scholten R.,Mardle W.,3
all_time,Scholten R.,King M.,3
all_time,Scholten R.,Clark M.,3
all_time,Scholten R.,Osborne C.,3
all_time,Scholten R.,Roy A.,3
all_time,Scholten R.,Miller R.,3
all_time,Scholten R.,Lewis A.,3
all_time,Scholten R.,Seyler T.,3
all_time,Scholten R.,Whitcombe D.,3
all_time,Askew D.,Mason C.,4
all_time,Askew D.,Deller K.,3
all_time,Askew D.,Beaton S.,3
all_time,Askew D.,Taylor P.,4
all_time,Askew D.,Scholten R.,3
all_time,Askew D.,Manning M.,3
all_time,Askew D.,Tabern A.,3
all_time,Askew D.,Burchell M.,3
all_time,Askew D.,Convery G.,3
all_time,Jones W.,Van der Voort V.,3
all_time,Jones W.,Shepherd K.,3
all_time,Jones W.,Roy A.,3
all_time,Jones W.,Thornton R.,3
all_time,Jones W.,Eccles T.,3
all_time,Jones W.,Branks I.,3
all_time,Jones W.,Manley P.,3
all_time,Jones W.,Alker S.,3
all_time,Jones W.,McDine K.,3
all_time,Jones W.,Hendriks J.,3
all_time,Jones W.,Scholten R.,3
all_time,Jones W.,MacKenzie S.,3
all_time,Jones W.,Teehan C.,3
all_time,Jones W.,Petersen D.,3
all_time,Sams L.,Ladley D.,3
all_time,Sams L.,Kuczynski J.,3
all_time,Burnett R.,Whatley S.,3
all_time,Burnett R.,Whitlock S.,3
all_time,Burnett R.,Deller K.,3
all_time,Burnett R.,Evison P.,3
all_time,Burnett R.,Brown S.,3
all_time,Burnett R.,White I.,3
all_time,Burnett R.,Winstanley D.,3
all_time,Burnett R.,Hubbard J.,3
all_time,Burnett R.,Part J.,3
all_time,Verwey J.,Forde A.,3
all_time,Walsh M.,Tabern A.,3
all_time,Walsh M.,Pipe J.,3
all_time,Walsh M.,Webster M.,3
all_time,Walsh M.,Caven J.,3
all_time,Walsh M.,Vonck R.,3
all_time,Walsh M.,Smith D.,3
all_time,Walsh M.,Parry W.,3
all_time,Walsh M.,Komula J.,3
all_time,Walsh M.,Webster D.,3
all_time,Walsh M.,Painter K.,3
all_time,Walsh M.,French W.,3
all_time,Holden M.,Wade J.,3
all_time,Holden M.,Smith D.,3
all_time,Caves A.,Schenk J.,3
all_time,Caves A.,Askew D.,3
all_time,Caves A.,Alker S.,3
all_time,Landers M.,Reynolds A.,3
all_time,Jouannet B.,Jones W.,3
all_time,Clark J.,Matsunaga Y.,3
all_time,Newton W.,Convery G.,3
all_time,Newton W.,Jenkins T.,3
all_time,Newton W.,Dolan B.,3
all_time,Newton W.,Young D.,3
all_time,Newton W.,Komula J.,3
all_time,Newton W.,Laursen P.,3
all_time,Newton W.,Caven J.,3
all_time,Newton W.,Wada T.,3
all_time,Newton W.,Matsunaga Y.,3
all_time,Newton W.,Reyes C.,4
all_time,Newton W.,Thornton R.,3
all_time,Newton W.,Part J.,3
all_time,Newton W.,Lam R.,3
all_time,Newton W.,Wade J.,3
all_time,Newton W.,Walsh M.,3
all_time,Newton W.,Rand S.,3
all_time,Newton W.,Haines J.,3
all_time,Newton W.,Pipe J.,3
all_time,Newton W.,van de Rijk K.,3
all_time,Whatley S.,Holden M.,3
all_time,Whatley S.,Sams L.,3
all_time,Wade J.,Suljovic M.,3
all_time,Wade J.,Alcinas T.,3
all_time,Wade J.,Hamilton A.,3
all_time,Wade J.,van Gerwen M.,3
all_time,Wade J.,Brown S.,3
all_time,Wade J.,Van der Voort V.,11
all_time,Wade J.,Eccles T.,3
all_time,Wade J.,Dolan B.,3
all_time,Wade J.,Dudbridge M.,3
all_time,Wade J.,Beaton S.,12
all_time,Wade J.,MacArthur S.,3
all_time,Wade J.,Ladley D.,3
all_time,Wade J.,French W.,3
all_time,Wade J.,Jones W.,3
all_time,Wade J.,Wright P.,3
all_time,Wade J.,Smith M.,3
all_time,Wade J.,Huybrechts R.,3
all_time,Wade J.,Caven J.,3
all_time,Wade J.,Newton W.,3
all_time,Wade J.,Michael J.,3
all_time,Wade J.,Bunting S.,7
all_time,Wade J.,Lewis J.,3
all_time,Wade J.,Lewis A.,3
all_time,Wade J.,Petersen D.,3
all_time,Wade J.,Smith A.,3
all_time,Wade J.,Webster D.,3
all_time,Wade J.,Hudson P.,3
all_time,Wade J.,Farmer S.,3
all_time,Wade J.,Klaasen J.,3
all_time,Wade J.,Korte P.,3
all_time,Wade J.,King M.,3
all_time,Wade J.,Kleermaker M.,3
all_time,Wade J.,Kuivenhoven M.,3
all_time,Wade J.,Rydz C.,3
all_time,Wade J.,Edhouse R.,3
all_time,Wade J.,Brown K.,4
all_time,Wade J.,Asada S.,3
all_time,Jun T.,Convery G.,3
all_time,Thomson M.,Hamilton A.,3
all_time,Young D.,Schenk J.,3
all_time,Maish S.,Lazarenko C.,3
all_time,Maish S.,Payne T.,3
all_time,Maish S.,Eccles T.,3
all_time,Maish S.,Havenga W.,3
all_time,Maish S.,Clark J.,3
all_time,Buckle R.,Brown S.,3
all_time,Buckle R.,Van der Rassel J.,3
all_time,McGarry C.,Holden M.,3
all_time,McGarry C.,Orvis R.,3
all_time,McGarry C.,Laursen P.,3
all_time,Clarys E.,Walsh M.,3
all_time,Clarys E.,Lauby D. Sr.,3
all_time,Clarys E.,Cadogan W.,3
all_time,Atwood W.,Manning M.,3
all_time,Atwood W.,Sano T.,3
all_time,Fitton L.,Warriner-Little A.,3
all_time,Fitton L.,Taylor P.,3
all_time,Fitton L.,Ovens D.,3
all_time,MacKay A.,Sams L.,3
all_time,MacKay A.,Jouannet B.,3
all_time,Smith S.,Dudbridge M.,3
all_time,Smith S.,Madhoo N.,3
all_time,Widdows R.,Whatley S.,3
all_time,Widdows R.,O'Neill H.,3
all_time,Van der Rassel J.,Ovens D.,3
all_time,Whitlock S.,Williams P.,3
